"Symbol","TokenAddress","TimeStamp","MovementType","Quantity","Countervalue","SymbolCountervalue","UserCountervalue","UserSymbolCountervalue","SourceCountervalue","SourceSymbolCountervalue"
"USDT","","2024-01-29 15:51:10","DEBIT","388.99140000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","388.99140000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","388.99140000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","388.99140000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","388.99140000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","392.38500000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","392.38500000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","392.38500000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","394.50600000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","394.50600000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","394.50600000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","394.50600000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","394.50600000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","788.58780000","","","","","",""
"USDT","","2024-01-29 15:51:10","DEBIT","9183.50580000","","","","","",""
"BTC","","2024-01-29 15:51:11","DEBIT","0.89980515","","","","","",""
"BTC","","2024-01-29 16:20:29","CREDIT","0.00100000","","","","","",""
"BTC","","2024-01-29 16:20:29","EXCHANGE_FEE","0.00000100","","","","","",""
"BTC","","2024-01-29 16:20:29","DEBIT","0.00099900","","","","","",""
"USDT","","2024-01-29 16:20:29","DEBIT","42.87400000","","","","","",""
"BTC","","2024-01-29 16:20:34","DEBIT","0.09918318","","","","","",""
"USDT","","2024-01-29 17:05:56","CREDIT","17730.74572800","","","","","",""
"USDT","","2024-01-29 17:05:56","CREDIT","10634.64996400","","","","","",""
"USDT","","2024-01-29 17:05:56","CREDIT","10311.00171400","","","","","",""
"USDT","","2024-01-29 17:05:56","CREDIT","4476.70259400","","","","","",""
"BTC","","2024-01-29 17:05:56","CREDIT","0.99998833","","","","","",""
"BTC","","2024-01-29 17:05:56","DEBIT","0.10374000","","","","","",""
"BTC","","2024-01-29 17:05:56","DEBIT","0.23894000","","","","","",""
"BTC","","2024-01-29 17:05:56","DEBIT","0.24644000","","","","","",""
"BTC","","2024-01-29 17:05:56","DEBIT","0.41088000","","","","","",""
"USDT","","2024-01-29 17:05:56","EXCHANGE_FEE","4.47670259","","","","","",""
"USDT","","2024-01-29 17:05:56","EXCHANGE_FEE","10.31100171","","","","","",""
"USDT","","2024-01-29 17:05:56","EXCHANGE_FEE","10.63464996","","","","","",""
"USDT","","2024-01-29 17:05:56","EXCHANGE_FEE","17.73074573","","","","","",""
"BTC","","2024-01-29 19:45:09","CREDIT","0.00000100","","","","","",""
"BNB","","2024-01-29 19:45:09","DEBIT","0.00010400","","","","","",""
"BTC","","2024-01-30 02:37:51","CREDIT","0.48553000","","","","","",""
"BTC","","2024-01-30 02:37:51","CREDIT","0.00654000","","","","","",""
"BTC","","2024-01-30 02:37:51","EXCHANGE_FEE","0.00000654","","","","","",""
"BTC","","2024-01-30 02:37:51","EXCHANGE_FEE","0.00048553","","","","","",""
"USDT","","2024-01-30 02:37:51","DEBIT","285.43830000","","","","","",""
"USDT","","2024-01-30 02:37:51","DEBIT","21190.95685000","","","","","",""
"BTC","","2024-01-30 02:38:05","CREDIT","0.50793000","","","","","",""
"BTC","","2024-01-30 02:38:05","EXCHANGE_FEE","0.00050793","","","","","",""
"USDT","","2024-01-30 02:38:05","DEBIT","22168.60485000","","","","","",""
"BTC","","2024-01-30 02:38:07","DEBIT","0.89954286","","","","","",""
"USDT","","2024-01-30 03:09:13","EARN","0.09589000","","","","","",""
"BTC","","2024-01-30 03:10:56","EARN","6E-8","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","20005.84763470","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","8311.88263530","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","5997.46109700","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","4601.95641080","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","3820.50847900","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","364.70461190","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","21.24913910","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","21.24913910","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","21.24913910","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","21.24913910","","","","","",""
"USDT","","2024-01-30 07:53:15","CREDIT","20.81548320","","","","","",""
"BTC","","2024-01-30 07:53:15","CREDIT","0.89691186","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.00048000","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.00049000","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.00049000","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.00049000","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.00049000","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.00841000","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","0.02081548","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","0.02124914","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","0.02124914","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","0.02124914","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","0.02124914","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.08810000","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.10612000","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.13830000","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.19167000","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","0.36470461","","","","","",""
"BTC","","2024-01-30 07:53:15","DEBIT","0.46133000","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","3.82050848","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","4.60195641","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","5.99746110","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","8.31188264","","","","","",""
"USDT","","2024-01-30 07:53:15","EXCHANGE_FEE","20.00584763","","","","","",""
"BTC","","2024-01-30 11:01:43","CREDIT","0.77929000","","","","","",""
"BTC","","2024-01-30 11:01:43","CREDIT","0.22071000","","","","","",""
"BTC","","2024-01-30 11:01:43","EXCHANGE_FEE","0.00022071","","","","","",""
"BTC","","2024-01-30 11:01:43","EXCHANGE_FEE","0.00077929","","","","","",""
"USDT","","2024-01-30 11:01:43","DEBIT","9605.29920000","","","","","",""
"USDT","","2024-01-30 11:01:43","DEBIT","33914.70080000","","","","","",""
"BTC","","2024-01-30 11:01:44","DEBIT","0.99737646","","","","","",""
"BTC","","2024-01-30 12:56:49","CREDIT","0.93515000","","","","","",""
"USDT","","2024-01-30 12:56:50","CREDIT","21177.44661760","","","","","",""
"USDT","","2024-01-30 12:56:50","CREDIT","11619.29190240","","","","","",""
"USDT","","2024-01-30 12:56:50","CREDIT","7798.72147600","","","","","",""
"BTC","","2024-01-30 12:56:50","DEBIT","0.17965000","","","","","",""
"BTC","","2024-01-30 12:56:50","DEBIT","0.26766000","","","","","",""
"BTC","","2024-01-30 12:56:50","DEBIT","0.48784000","","","","","",""
"USDT","","2024-01-30 12:56:50","EXCHANGE_FEE","7.79872148","","","","","",""
"USDT","","2024-01-30 12:56:50","EXCHANGE_FEE","11.61929190","","","","","",""
"USDT","","2024-01-30 12:56:50","EXCHANGE_FEE","21.17744662","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","1540.56912000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","1015.78186000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","958.79100000","","","","","",""
"ATOM","","2024-01-30 13:00:04","CREDIT","952.08446000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","765.04000000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","765.04000000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","615.98600000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","564.33500000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","500.00592000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","396.61908000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","319.11731000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","308.91720000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","308.88490000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","224.87315000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","221.93120000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","221.71670000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","214.49809000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","65.21284000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","47.82000000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","37.88136000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","8.22418000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","7.74765000","","","","","",""
"USDT","","2024-01-30 13:00:04","CREDIT","7.65120000","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.00765120","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.00774765","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.00822418","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.03788136","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.04782000","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.06521284","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.21449809","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.22171670","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.22193120","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.22487315","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.30888490","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.30891720","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.31911731","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.39661908","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.50000592","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.56433500","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.61598600","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.76504000","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.76504000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","0.80000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","0.81000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","0.86000000","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","0.95879100","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","1.01578186","","","","","",""
"USDT","","2024-01-30 13:00:04","EXCHANGE_FEE","1.54056912","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","3.96000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","5.00000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","6.82000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","22.43000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","23.18000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","23.20000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","23.51000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","32.30000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","32.30000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","33.37000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","41.47000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","52.28000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","59.00000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","64.40000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","80.00000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","80.00000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","100.25000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","106.22000000","","","","","",""
"ATOM","","2024-01-30 13:00:04","DEBIT","161.08000000","","","","","",""
"BTC","","2024-01-31 03:02:42","EARN","6E-8","","","","","",""
"USDT","","2024-01-31 03:06:49","EARN","0.09589000","","","","","",""
"ATOM","","2024-01-31 10:43:06","CREDIT","156.84000000","","","","","",""
"ATOM","","2024-01-31 10:43:06","EXCHANGE_FEE","0.15684000","","","","","",""
"USDT","","2024-01-31 10:43:06","DEBIT","1435.87020000","","","","","",""
"ATOM","","2024-01-31 10:43:07","CREDIT","798.16000000","","","","","",""
"ATOM","","2024-01-31 10:43:07","EXCHANGE_FEE","0.79816000","","","","","",""
"USDT","","2024-01-31 10:43:07","DEBIT","7307.15480000","","","","","",""
"ATOM","","2024-01-31 10:43:08","DEBIT","858.78165600","","","","","",""
"ATOM","","2024-01-31 11:57:46","CREDIT","5.30000000","","","","","",""
"ATOM","","2024-01-31 11:57:46","EXCHANGE_FEE","0.00530000","","","","","",""
"ATOM","","2024-01-31 11:57:46","DEBIT","5.29470000","","","","","",""
"USDT","","2024-01-31 11:57:46","DEBIT","48.78120000","","","","","",""
"ATOM","","2024-01-31 11:58:02","DEBIT","95.21563169","","","","","",""
"ATOM","","2024-01-31 13:45:08","CREDIT","0.95500000","","","","","",""
"BNB","","2024-01-31 13:45:08","DEBIT","0.02162359","","","","","",""
"ATOM","","2024-01-31 14:45:06","CREDIT","0.00530000","","","","","",""
"BNB","","2024-01-31 14:45:06","DEBIT","0.00012036","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.01351000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.01334000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00966000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00157000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00149000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00140000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00134000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00099000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00089000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00083000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00073000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00070000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00066000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00058000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00058000","","","","","",""
"BTC","","2024-01-31 15:32:04","CREDIT","0.00056000","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","5.6E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","5.8E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","5.8E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","6.6E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","7.0E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","7.3E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","8.3E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","8.9E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","9.9E-7","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000110","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000116","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000116","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000118","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000134","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000140","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000149","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000154","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000157","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00000966","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00001334","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00001335","","","","","",""
"BTC","","2024-01-31 15:32:04","EXCHANGE_FEE","0.00001351","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","24.15560000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","25.01830000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","25.01830000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","28.46910000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","30.19450000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","31.48855000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","35.80205000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","38.39015000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","42.70365000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","47.44850000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","50.03660000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","50.03660000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","50.89930000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","57.80090000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","60.38900000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","64.27115000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","66.42790000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","67.72195000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","416.68410000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","575.42090000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","575.85225000","","","","","",""
"USDT","","2024-01-31 15:32:04","DEBIT","582.75385000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.36825000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.06211000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01351000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01351000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01351000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01351000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01351000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01351000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01351000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01335000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01334000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01334000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01334000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01334000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01334000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01334000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.01334000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00583000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00191000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00157000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00157000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00157000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00157000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00157000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00157000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00154000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00149000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00149000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00149000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00149000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00149000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00149000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00149000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00140000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00140000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00140000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00140000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00140000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00140000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00134000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00134000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00134000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00134000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00134000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00134000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00118000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00116000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00110000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00097000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00097000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00097000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00097000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00097000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00097000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00097000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00083000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00083000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00083000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00083000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00083000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00083000","","","","","",""
"BTC","","2024-01-31 15:32:05","CREDIT","0.00083000","","","","","",""
